  4.8123978e+02  1.1772625e+03  1.0860496e+02  1.7671072e+03  1.2045901e+03  2.9716973e+03
  4.6937723e+02  1.0793800e+03  1.0034490e+02  1.6491022e+03  1.1983469e+03  2.8474490e+03
  4.2328659e+02  1.0820589e+03  1.1036303e+02  1.6157086e+03  1.1993871e+03  2.8150957e+03
  4.6948076e+02  1.1750470e+03  1.0369295e+02  1.7482208e+03  1.2134277e+03  2.9616485e+03
  4.8555972e+02  1.1147337e+03  9.5577716e+01  1.6958711e+03  1.2079195e+03  2.9037906e+03
  4.6189355e+02  1.0620162e+03  9.7870741e+01  1.6217805e+03  1.1893021e+03  2.8110826e+03
  4.8320465e+02  1.0885019e+03  1.0303178e+02  1.6747384e+03  1.2449022e+03  2.9196405e+03
  4.4451447e+02  1.1722992e+03  9.2938733e+01  1.7097524e+03  1.2159575e+03  2.9257099e+03
  4.5404580e+02  1.1178086e+03  9.8607526e+01  1.6704619e+03  1.1497645e+03  2.8202265e+03
  4.7394434e+02  1.0912283e+03  1.0909121e+02  1.6742639e+03  1.2240284e+03  2.8982923e+03
  4.7148058e+02  1.1658869e+03  1.0460281e+02  1.7419703e+03  1.1909450e+03  2.9329153e+03
  4.6785407e+02  1.0748389e+03  9.2951949e+01  1.6356449e+03  1.2003413e+03  2.8359862e+03
  4.6682176e+02  1.0889585e+03  1.0441432e+02  1.6601946e+03  1.1855127e+03  2.8457073e+03
  4.5371490e+02  1.1881831e+03  1.0457051e+02  1.7464685e+03  1.1893802e+03  2.9358487e+03
  4.6788800e+02  1.1619401e+03  1.0180657e+02  1.7316347e+03  1.2140964e+03  2.9457311e+03
  4.5317811e+02  1.1210361e+03  1.0425833e+02  1.6784725e+03  1.1744134e+03  2.8528859e+03
  4.6476460e+02  1.1677193e+03  9.5391387e+01  1.7278753e+03  1.1951731e+03  2.9230484e+03
  4.6370312e+02  1.1460594e+03  1.1379764e+02  1.7235602e+03  1.2656140e+03  2.9891742e+03
  4.7141961e+02  1.1105784e+03  9.7557674e+01  1.6795557e+03  1.1598336e+03  2.8393893e+03
  4.6483533e+02  1.1262775e+03  1.0062349e+02  1.6917363e+03  1.1295823e+03  2.8213186e+03
  4.6109519e+02  1.1951116e+03  1.0428864e+02  1.7604954e+03  1.2102108e+03  2.9707062e+03
  4.6307990e+02  1.1697636e+03  1.1927480e+02  1.7521183e+03  1.2108094e+03  2.9629277e+03
  4.4449919e+02  1.0789006e+03  1.0789412e+02  1.6312939e+03  1.1868248e+03  2.8181188e+03
  4.6022565e+02  1.1468275e+03  1.1481941e+02  1.7218726e+03  1.1613335e+03  2.8832061e+03
  5.0305317e+02  1.1103758e+03  1.0349182e+02  1.7169208e+03  1.2510206e+03  2.9679415e+03
  4.5754028e+02  1.1144397e+03  1.0578110e+02  1.6777611e+03  1.1446147e+03  2.8223758e+03
  4.5414017e+02  1.1524049e+03  9.1429095e+01  1.6979741e+03  1.2182072e+03  2.9161813e+03
  4.7328863e+02  1.1595945e+03  1.1259517e+02  1.7454783e+03  1.2005618e+03  2.9460401e+03
  4.4511005e+02  1.0435468e+03  1.2238582e+02  1.6110427e+03  1.1421051e+03  2.7531478e+03
  4.5394706e+02  1.0792602e+03  1.0282908e+02  1.6360363e+03  1.2389746e+03  2.8750109e+03
  4.6123524e+02  1.1830814e+03  9.1268208e+01  1.7355848e+03  1.2596330e+03  2.9952178e+03
  4.5881372e+02  1.0815222e+03  1.0466140e+02  1.6449973e+03  1.2298597e+03  2.8748570e+03
  4.3873920e+02  1.0924197e+03  1.1477695e+02  1.6459359e+03  1.1914904e+03  2.8374263e+03
  4.8155662e+02  1.1300228e+03  1.0986096e+02  1.7214404e+03  1.2125875e+03  2.9340279e+03
  4.8018653e+02  1.0947656e+03  1.0769822e+02  1.6826503e+03  1.1960643e+03  2.8787147e+03
  4.6173433e+02  1.0721697e+03  9.9745885e+01  1.6336499e+03  1.1988099e+03  2.8324598e+03
  4.7576926e+02  1.1308493e+03  9.5902682e+01  1.7025213e+03  1.2261806e+03  2.9287019e+03
  4.7449440e+02  1.1367957e+03  7.5908912e+01  1.6871991e+03  1.2567837e+03  2.9439827e+03
  4.5111029e+02  1.0958424e+03  1.0410737e+02  1.6510600e+03  1.1625993e+03  2.8136593e+03
  4.6460029e+02  1.1437077e+03  9.8105326e+01  1.7064133e+03  1.1799170e+03  2.8863303e+03
  4.6283411e+02  1.1781422e+03  1.0707264e+02  1.7480489e+03  1.2570620e+03  3.0051110e+03
  4.6231376e+02  1.0848314e+03  1.0543893e+02  1.6525841e+03  1.1722217e+03  2.8248058e+03
  4.5273764e+02  1.1036687e+03  1.1105069e+02  1.6674571e+03  1.1910268e+03  2.8584838e+03
  4.5550353e+02  1.1335497e+03  1.1739935e+02  1.7064526e+03  1.2744849e+03  2.9809374e+03
  4.6717941e+02  1.1197132e+03  1.1215294e+02  1.6990455e+03  1.2019300e+03  2.9009756e+03
  4.4177801e+02  1.1295882e+03  1.0775463e+02  1.6791208e+03  1.1449231e+03  2.8240439e+03
  4.6114802e+02  1.0565389e+03  1.0209773e+02  1.6197846e+03  1.2402223e+03  2.8600069e+03
  4.8093679e+02  1.1287714e+03  1.0667616e+02  1.7163843e+03  1.2079967e+03  2.9243811e+03
  4.5739320e+02  1.1261789e+03  9.0792214e+01  1.6743643e+03  1.1971446e+03  2.8715089e+03
  4.6441421e+02  1.1057384e+03  1.0186714e+02  1.6720198e+03  1.1590795e+03  2.8310992e+03
  4.6202377e+02  1.1356435e+03  1.1549609e+02  1.7131634e+03  1.2027346e+03  2.9158980e+03
  4.7073798e+02  1.1543049e+03  1.0045585e+02  1.7254988e+03  1.2076635e+03  2.9331622e+03
  4.4053005e+02  1.1570938e+03  1.1701459e+02  1.7146384e+03  1.1337694e+03  2.8484079e+03
  4.7032898e+02  1.1009205e+03  1.2008661e+02  1.6913361e+03  1.2174637e+03  2.9087998e+03
  4.7588301e+02  1.1284445e+03  1.0134086e+02  1.7056684e+03  1.2275819e+03  2.9332503e+03
  4.4038589e+02  1.0963636e+03  1.0880636e+02  1.6455558e+03  1.1661953e+03  2.8117511e+03
  4.6379587e+02  1.1205560e+03  8.6470933e+01  1.6708228e+03  1.1798341e+03  2.8506569e+03
  4.8017066e+02  1.1973108e+03  9.8742622e+01  1.7762241e+03  1.2364182e+03  3.0126423e+03
  4.4766842e+02  1.0970459e+03  1.1317249e+02  1.6578868e+03  1.2103830e+03  2.8682698e+03
  4.7279165e+02  1.1120289e+03  8.9144739e+01  1.6739653e+03  1.1650750e+03  2.8390403e+03
  4.6013927e+02  1.1479035e+03  1.1397159e+02  1.7220143e+03  1.2737339e+03  2.9957483e+03
  4.6628314e+02  1.1432265e+03  8.9319580e+01  1.6988292e+03  1.1667849e+03  2.8656141e+03
  4.7408109e+02  1.1009982e+03  9.2620672e+01  1.6676999e+03  1.1673590e+03  2.8350589e+03
  4.7273528e+02  1.1466211e+03  9.1161557e+01  1.7105180e+03  1.2329775e+03  2.9434954e+03
  4.5216286e+02  1.1100782e+03  1.0627399e+02  1.6685150e+03  1.1904789e+03  2.8589940e+03
  4.5691533e+02  1.0985024e+03  1.0734472e+02  1.6627625e+03  1.1852034e+03  2.8479658e+03
  4.9816259e+02  1.1555464e+03  8.6521020e+01  1.7402300e+03  1.1753833e+03  2.9156133e+03
  4.4287765e+02  1.0694647e+03  1.1801393e+02  1.6303563e+03  1.2380606e+03  2.8684169e+03
  4.5335124e+02  1.1375535e+03  1.1880790e+02  1.7097126e+03  1.1484308e+03  2.8581434e+03
  4.5634612e+02  1.1476104e+03  1.0083392e+02  1.7047904e+03  1.1985151e+03  2.9033056e+03
  4.8662014e+02  1.1250996e+03  1.1519387e+02  1.7269136e+03  1.1962358e+03  2.9231495e+03
  4.6946523e+02  1.0866385e+03  8.8243649e+01  1.6443474e+03  1.1900361e+03  2.8343835e+03
  4.2947430e+02  1.0989325e+03  1.1417952e+02  1.6425863e+03  1.1714578e+03  2.8140441e+03
  4.5183055e+02  1.1299783e+03  1.0992120e+02  1.6917300e+03  1.2577745e+03  2.9495045e+03
  4.5240288e+02  1.1110032e+03  1.0205587e+02  1.6654620e+03  1.1976568e+03  2.8631188e+03
  4.7742085e+02  1.1315420e+03  8.6974952e+01  1.6959378e+03  1.1700474e+03  2.8659852e+03
  4.6037064e+02  1.1351085e+03  1.1563457e+02  1.7111137e+03  1.1721602e+03  2.8832739e+03
  4.5858727e+02  1.1588195e+03  9.7929058e+01  1.7153358e+03  1.1450598e+03  2.8603956e+03
  4.6879692e+02  1.1412045e+03  1.1725723e+02  1.7272586e+03  1.2159742e+03  2.9432328e+03
  4.6387370e+02  1.1500665e+03  9.9234952e+01  1.7131752e+03  1.1638832e+03  2.8770584e+03
  4.5106239e+02  1.0609595e+03  9.2545404e+01  1.6045673e+03  1.2125442e+03  2.8171115e+03
  4.6455823e+02  1.1343362e+03  1.0172831e+02  1.7006227e+03  1.2240073e+03  2.9246300e+03
  4.5202027e+02  1.0972441e+03  1.1157191e+02  1.6608363e+03  1.1866299e+03  2.8474661e+03
  4.5024022e+02  1.0906019e+03  1.1516678e+02  1.6560089e+03  1.2207212e+03  2.8767301e+03
  4.3364825e+02  1.0423002e+03  1.0982547e+02  1.5857739e+03  1.2541488e+03  2.8399227e+03
  4.6551827e+02  1.1176588e+03  1.1104723e+02  1.6942243e+03  1.1628041e+03  2.8570284e+03
  4.7132018e+02  1.1058302e+03  9.6149757e+01  1.6733002e+03  1.2340731e+03  2.9073732e+03
  4.6624979e+02  1.1126523e+03  1.1027840e+02  1.6891805e+03  1.1660132e+03  2.8551937e+03
  4.7463591e+02  1.1512896e+03  1.1946356e+02  1.7453891e+03  1.1790128e+03  2.9244018e+03
  4.5782806e+02  1.1927783e+03  1.0000291e+02  1.7506092e+03  1.2043879e+03  2.9549971e+03
  4.8492495e+02  1.1169899e+03  9.3680172e+01  1.6955950e+03  1.1579104e+03  2.8535054e+03
  4.6171314e+02  1.1109744e+03  1.0629357e+02  1.6789811e+03  1.2108711e+03  2.8898522e+03
  4.8089372e+02  1.0899673e+03  1.1804101e+02  1.6889020e+03  1.2257211e+03  2.9146231e+03
  4.6461502e+02  1.1077691e+03  9.7121624e+01  1.6695058e+03  1.2155173e+03  2.8850231e+03
  4.6185504e+02  1.1396517e+03  9.1296348e+01  1.6928031e+03  1.1627169e+03  2.8555200e+03
  4.7118529e+02  1.0945194e+03  9.1072377e+01  1.6567771e+03  1.2190075e+03  2.8757846e+03
  4.5060253e+02  1.0669145e+03  9.0414881e+01  1.6079319e+03  1.2712104e+03  2.8791424e+03
  4.6672304e+02  1.1208182e+03  1.0109126e+02  1.6886325e+03  1.1562031e+03  2.8448356e+03
  4.4116021e+02  1.1440022e+03  1.2821562e+02  1.7133780e+03  1.2302313e+03  2.9436093e+03
  4.7394351e+02  1.1673210e+03  1.0402025e+02  1.7452848e+03  1.1651476e+03  2.9104324e+03
  4.8580854e+02  1.1266484e+03  1.1451367e+02  1.7269707e+03  1.1261684e+03  2.8531391e+03
  4.5852679e+02  1.0920277e+03  9.2848475e+01  1.6434030e+03  1.2560132e+03  2.8994162e+03
  4.5446539e+02  1.0992884e+03  1.1410675e+02  1.6678606e+03  1.2080984e+03  2.8759590e+03
  4.5255784e+02  1.1322960e+03  1.1882730e+02  1.7036811e+03  1.1652789e+03  2.8689600e+03
  4.9346685e+02  1.1425818e+03  9.3814421e+01  1.7298630e+03  1.2316047e+03  2.9614677e+03
  4.3194301e+02  1.1266279e+03  1.0951764e+02  1.6680886e+03  1.2086482e+03  2.8767367e+03
  4.5021061e+02  1.1215372e+03  1.1225748e+02  1.6840053e+03  1.1165156e+03  2.8005209e+03
  4.8798387e+02  1.1928233e+03  1.1628466e+02  1.7970918e+03  1.2169567e+03  3.0140485e+03
  4.5999508e+02  1.1273755e+03  1.0346982e+02  1.6908404e+03  1.1933620e+03  2.8842024e+03
  4.3212865e+02  1.0783096e+03  1.0504844e+02  1.6154867e+03  1.1797162e+03  2.7952028e+03
  5.0201612e+02  1.1556167e+03  1.1770753e+02  1.7753404e+03  1.2227994e+03  2.9981397e+03
  4.6724397e+02  1.1185579e+03  1.0685044e+02  1.6926523e+03  1.1938951e+03  2.8865473e+03
  4.3290028e+02  1.0640309e+03  1.0770378e+02  1.6046350e+03  1.1548158e+03  2.7594508e+03
  4.6713027e+02  1.1461627e+03  1.0076765e+02  1.7140606e+03  1.2771034e+03  2.9911640e+03
  4.7759873e+02  1.1373307e+03  9.9272769e+01  1.7142022e+03  1.1675277e+03  2.8817298e+03
  4.8244043e+02  1.0609553e+03  1.0247875e+02  1.6458744e+03  1.1357537e+03  2.7816281e+03
  4.5318487e+02  1.0898100e+03  9.7741635e+01  1.6407365e+03  1.2884014e+03  2.9291379e+03
  4.8775945e+02  1.1201672e+03  1.0337454e+02  1.7113012e+03  1.2082521e+03  2.9195534e+03
  4.3115511e+02  1.1072980e+03  1.0209834e+02  1.6405514e+03  1.1744444e+03  2.8149958e+03
  4.6799687e+02  1.1328987e+03  1.1076424e+02  1.7116598e+03  1.1702687e+03  2.8819285e+03
  4.7494059e+02  1.1602505e+03  1.1455197e+02  1.7497431e+03  1.2393707e+03  2.9891138e+03
  4.5769255e+02  1.0869055e+03  1.0398679e+02  1.6485848e+03  1.1792228e+03  2.8278076e+03
  4.5796307e+02  1.0785430e+03  1.0510221e+02  1.6416083e+03  1.1745619e+03  2.8161702e+03
  4.6587332e+02  1.1636931e+03  9.4769558e+01  1.7243360e+03  1.2325482e+03  2.9568842e+03
  4.9495731e+02  1.1332514e+03  1.0416067e+02  1.7323694e+03  1.1468862e+03  2.8792555e+03
  4.7354867e+02  1.1591341e+03  9.2486107e+01  1.7251688e+03  1.2172523e+03  2.9424212e+03
  5.0109308e+02  1.1631666e+03  9.7611190e+01  1.7618709e+03  1.1817443e+03  2.9436152e+03
  4.5799694e+02  1.1259729e+03  1.0132844e+02  1.6852983e+03  1.1886058e+03  2.8739041e+03
  4.9413969e+02  1.0969037e+03  1.0058868e+02  1.6916320e+03  1.1470382e+03  2.8386702e+03
  4.6220664e+02  1.1746483e+03  8.1793949e+01  1.7186489e+03  1.1884517e+03  2.9071006e+03
  4.7056930e+02  1.1387998e+03  9.8000936e+01  1.7073700e+03  1.2244557e+03  2.9318257e+03
  4.6576017e+02  1.0818714e+03  9.8740778e+01  1.6463723e+03  1.1736169e+03  2.8199892e+03
  4.7458144e+02  1.1002580e+03  9.2237799e+01  1.6670772e+03  1.2685936e+03  2.9356708e+03
  4.5888572e+02  1.1513284e+03  1.1669865e+02  1.7269128e+03  1.2135944e+03  2.9405072e+03
  4.5249315e+02  1.0662775e+03  1.1272102e+02  1.6314917e+03  1.2033322e+03  2.8348238e+03
  4.4385645e+02  1.1420873e+03  1.1968792e+02  1.7056316e+03  1.1857982e+03  2.8914298e+03
  4.6972174e+02  1.1746893e+03  1.2117492e+02  1.7655859e+03  1.2025868e+03  2.9681727e+03
  4.5780159e+02  1.1495251e+03  1.2656738e+02  1.7338940e+03  1.1385302e+03  2.8724242e+03
  4.7158834e+02  1.1275578e+03  1.0240146e+02  1.7015476e+03  1.1952786e+03  2.8968262e+03
  4.8303158e+02  1.1489303e+03  8.0529788e+01  1.7124917e+03  1.1906690e+03  2.9031607e+03
  4.7000184e+02  1.1795929e+03  1.2324383e+02  1.7728386e+03  1.1677658e+03  2.9406044e+03
  4.8086598e+02  1.1356851e+03  1.0542204e+02  1.7219732e+03  1.2163787e+03  2.9383518e+03
  4.7294657e+02  1.1012474e+03  9.3613819e+01  1.6678078e+03  1.1744064e+03  2.8422142e+03
  4.7275709e+02  1.1890091e+03  9.7477778e+01  1.7592439e+03  1.1484449e+03  2.9076888e+03
  4.5567490e+02  1.1305842e+03  1.0798021e+02  1.6942393e+03  1.2553909e+03  2.9496302e+03
  4.9057857e+02  1.0726309e+03  1.0802718e+02  1.6712366e+03  1.1626077e+03  2.8338443e+03
  4.6568783e+02  1.1136045e+03  1.0667729e+02  1.6859696e+03  1.2773316e+03  2.9633012e+03
  4.5663312e+02  1.1619085e+03  1.1453615e+02  1.7330778e+03  1.1595152e+03  2.8925929e+03
  4.4964951e+02  1.1012460e+03  9.3591169e+01  1.6444867e+03  1.1791081e+03  2.8235948e+03
  4.4305881e+02  1.1593867e+03  1.1032952e+02  1.7127750e+03  1.2038347e+03  2.9166097e+03
  4.9344994e+02  1.1438363e+03  9.0487330e+01  1.7277736e+03  1.1918864e+03  2.9196600e+03
  4.7027239e+02  1.0826332e+03  8.2383843e+01  1.6352894e+03  1.2346157e+03  2.8699051e+03
  4.7145796e+02  1.0796006e+03  1.1484294e+02  1.6659015e+03  1.2173348e+03  2.8832363e+03
  4.7496724e+02  1.1472213e+03  1.0611632e+02  1.7283048e+03  1.1937733e+03  2.9220781e+03
  4.4918959e+02  1.1868532e+03  1.0408951e+02  1.7401323e+03  1.1761996e+03  2.9163319e+03
  4.6722799e+02  1.1497667e+03  1.0597428e+02  1.7229690e+03  1.1865502e+03  2.9095192e+03
  4.5743096e+02  1.1594409e+03  1.1890495e+02  1.7357768e+03  1.1364511e+03  2.8722279e+03
  4.8490623e+02  1.1149197e+03  1.0984191e+02  1.7096678e+03  1.1946191e+03  2.9042869e+03
  4.5399250e+02  1.1035449e+03  1.1536264e+02  1.6729000e+03  1.2237565e+03  2.8966565e+03
  4.5674005e+02  1.1229736e+03  1.1289619e+02  1.6926099e+03  1.2152606e+03  2.9078704e+03
  4.6247801e+02  1.1310047e+03  1.1770187e+02  1.7111846e+03  1.1712902e+03  2.8824748e+03
  4.5910012e+02  1.1338985e+03  9.2989793e+01  1.6859885e+03  1.2014034e+03  2.8873918e+03
  4.6073260e+02  1.1124372e+03  1.0895440e+02  1.6821242e+03  1.2219793e+03  2.9041035e+03
  4.7908082e+02  1.1089076e+03  9.4596618e+01  1.6825850e+03  1.2209428e+03  2.9035278e+03
  4.3947341e+02  1.0919511e+03  1.0908379e+02  1.6405083e+03  1.2316155e+03  2.8721238e+03
  4.5815260e+02  1.1172507e+03  1.1357465e+02  1.6889779e+03  1.1854655e+03  2.8744435e+03
  4.6792769e+02  1.1106182e+03  1.2015695e+02  1.6987028e+03  1.2299299e+03  2.9286327e+03
  4.4591022e+02  1.1817814e+03  9.8225582e+01  1.7259172e+03  1.1707855e+03  2.8967027e+03
  4.6206680e+02  1.1407509e+03  1.1128005e+02  1.7140977e+03  1.1832043e+03  2.8973020e+03
  4.8529856e+02  1.0876566e+03  9.7834103e+01  1.6707893e+03  1.2378930e+03  2.9086823e+03
  4.4843302e+02  1.1445398e+03  8.9834376e+01  1.6828072e+03  1.1630177e+03  2.8458249e+03
  4.6482087e+02  1.1126039e+03  8.2922705e+01  1.6603475e+03  1.2172203e+03  2.8775678e+03
  4.6793568e+02  1.1504821e+03  9.2206091e+01  1.7106238e+03  1.2074982e+03  2.9181220e+03
  4.5502892e+02  1.1119729e+03  1.0723901e+02  1.6742409e+03  1.2076411e+03  2.8818820e+03
  4.4182379e+02  1.0728954e+03  1.0431648e+02  1.6190357e+03  1.1973780e+03  2.8164137e+03
  4.6679762e+02  1.1199967e+03  1.1108898e+02  1.6978833e+03  1.2424381e+03  2.9403214e+03
  4.5268335e+02  1.1607607e+03  1.3228066e+02  1.7457247e+03  1.1436995e+03  2.8894242e+03
  4.8405238e+02  1.0837367e+03  1.0301597e+02  1.6708051e+03  1.2385939e+03  2.9093990e+03
  4.5861439e+02  1.1437062e+03  8.4297776e+01  1.6866183e+03  1.1878892e+03  2.8745075e+03
  4.6320026e+02  1.1537885e+03  1.1275979e+02  1.7297486e+03  1.1618271e+03  2.8915757e+03
  4.3376427e+02  1.1691885e+03  8.9711665e+01  1.6926644e+03  1.1939471e+03  2.8866115e+03
  4.5398024e+02  1.1182664e+03  1.0535821e+02  1.6776049e+03  1.2099387e+03  2.8875435e+03
  4.5538298e+02  1.1583049e+03  1.2291552e+02  1.7366034e+03  1.1782381e+03  2.9148415e+03
  4.7647338e+02  1.1173060e+03  1.0501459e+02  1.6987940e+03  1.1652669e+03  2.8640609e+03
  4.9602876e+02  1.0544978e+03  9.1930724e+01  1.6424573e+03  1.1554539e+03  2.7979112e+03
  4.6498343e+02  1.1718995e+03  9.4004441e+01  1.7308874e+03  1.1998440e+03  2.9307314e+03
  4.7136351e+02  1.1567577e+03  9.9838803e+01  1.7279600e+03  1.2038685e+03  2.9318285e+03
  4.5103659e+02  1.0840958e+03  1.0430386e+02  1.6394362e+03  1.1437594e+03  2.7831957e+03
  4.5559564e+02  1.1323915e+03  1.0531789e+02  1.6933050e+03  1.2070404e+03  2.9003454e+03
  4.7394183e+02  1.1012120e+03  1.2394573e+02  1.6990995e+03  1.2414854e+03  2.9405849e+03
  4.7823415e+02  1.1071518e+03  1.0317225e+02  1.6885582e+03  1.1506790e+03  2.8392372e+03
  4.3663073e+02  1.1443162e+03  1.0604358e+02  1.6869905e+03  1.1611464e+03  2.8481369e+03
  4.4257728e+02  1.1739891e+03  9.6933329e+01  1.7134997e+03  1.2296034e+03  2.9431031e+03
  4.4835627e+02  1.1500865e+03  1.1348326e+02  1.7119260e+03  1.1357273e+03  2.8476534e+03
  4.7301314e+02  1.0715692e+03  1.0705926e+02  1.6516416e+03  1.2007659e+03  2.8524076e+03
  4.5844679e+02  1.1655606e+03  1.1069652e+02  1.7347039e+03  1.1812765e+03  2.9159803e+03
  4.7409740e+02  1.0629400e+03  1.1476279e+02  1.6518002e+03  1.2074331e+03  2.8592333e+03
  4.4932973e+02  1.1382830e+03  1.1563532e+02  1.7032481e+03  1.1388428e+03  2.8420909e+03
  4.6767957e+02  1.1572969e+03  1.1180488e+02  1.7367814e+03  1.2496772e+03  2.9864586e+03
  4.3677838e+02  1.1557670e+03  1.3361164e+02  1.7261570e+03  1.1776056e+03  2.9037626e+03
  4.5889427e+02  1.1046696e+03  1.1587272e+02  1.6794365e+03  1.0994620e+03  2.7788985e+03
  4.9780483e+02  1.1081928e+03  1.1803911e+02  1.7240367e+03  1.2788354e+03  3.0028722e+03
  4.7369482e+02  1.1354943e+03  1.1137201e+02  1.7205611e+03  1.2037089e+03  2.9242700e+03
  4.5563485e+02  1.0830919e+03  8.8093903e+01  1.6268206e+03  1.1554252e+03  2.7822459e+03
  4.5072548e+02  1.1346920e+03  1.0852047e+02  1.6939379e+03  1.2639622e+03  2.9579001e+03
  4.7805242e+02  1.1505108e+03  1.1374518e+02  1.7423084e+03  1.2544595e+03  2.9967679e+03
  4.6773928e+02  1.0983265e+03  9.7695313e+01  1.6637611e+03  1.0871022e+03  2.7508633e+03
  4.6438651e+02  1.1090062e+03  1.1569680e+02  1.6890895e+03  1.1908399e+03  2.8799294e+03
  4.6575095e+02  1.1698982e+03  1.1940807e+02  1.7550573e+03  1.2406313e+03  2.9956885e+03
  4.8318601e+02  1.1135487e+03  9.2315587e+01  1.6890503e+03  1.1797073e+03  2.8687576e+03
  4.5265063e+02  1.1492199e+03  9.9626387e+01  1.7014969e+03  1.1978488e+03  2.8993457e+03
  4.8949409e+02  1.1461944e+03  1.1724677e+02  1.7529352e+03  1.1919726e+03  2.9449079e+03
  4.1044340e+02  1.1098333e+03  1.1390648e+02  1.6341832e+03  1.2294915e+03  2.8636747e+03
  4.4628521e+02  1.0744904e+03  9.8725722e+01  1.6195013e+03  1.2185173e+03  2.8380186e+03
  4.8425052e+02  1.1230614e+03  9.1375071e+01  1.6986870e+03  1.2255137e+03  2.9242006e+03
  4.6615777e+02  1.1118099e+03  9.8738821e+01  1.6767065e+03  1.2258549e+03  2.9025614e+03
  4.4229853e+02  1.1501213e+03  9.1038274e+01  1.6834581e+03  1.1509629e+03  2.8344211e+03
  4.6460946e+02  1.1014447e+03  1.0231009e+02  1.6683643e+03  1.2508366e+03  2.9192009e+03
  4.7742778e+02  1.1322930e+03  9.8014734e+01  1.7077355e+03  1.2043701e+03  2.9121056e+03
  4.3389800e+02  1.1262966e+03  1.0968462e+02  1.6698792e+03  1.2194690e+03  2.8893482e+03
  4.5726975e+02  1.1946230e+03  1.0278550e+02  1.7546783e+03  1.1843058e+03  2.9389840e+03
  4.6059124e+02  1.1084707e+03  1.0981052e+02  1.6788724e+03  1.1977035e+03  2.8765759e+03
  4.6473657e+02  1.0942538e+03  1.0401432e+02  1.6630047e+03  1.2053312e+03  2.8683359e+03
  4.8043711e+02  1.1347404e+03  8.5700815e+01  1.7008783e+03  1.2087239e+03  2.9096022e+03
  4.5843926e+02  1.1356128e+03  1.0107041e+02  1.6951225e+03  1.1970996e+03  2.8922221e+03
  4.7129838e+02  1.0905237e+03  1.0213183e+02  1.6639539e+03  1.2193276e+03  2.8832815e+03
  4.7026387e+02  1.0940811e+03  1.0962677e+02  1.6739717e+03  1.2047002e+03  2.8786719e+03
