    5.00000000e-03    0.00000000e+00
    1.50000000e-02    0.00000000e+00
    2.50000000e-02    0.00000000e+00
    3.50000000e-02    0.00000000e+00
    4.50000000e-02    0.00000000e+00
    5.50000000e-02    0.00000000e+00
    6.50000000e-02    0.00000000e+00
    7.50000000e-02    0.00000000e+00
    8.50000000e-02    0.00000000e+00
    9.50000000e-02    0.00000000e+00
    1.05000000e-01    0.00000000e+00
    1.15000000e-01    0.00000000e+00
    1.25000000e-01    0.00000000e+00
    1.35000000e-01    0.00000000e+00
    1.45000000e-01    0.00000000e+00
    1.55000000e-01    0.00000000e+00
    1.65000000e-01    0.00000000e+00
    1.75000000e-01    0.00000000e+00
    1.85000000e-01    0.00000000e+00
    1.95000000e-01    0.00000000e+00
    2.05000000e-01    0.00000000e+00
    2.15000000e-01    0.00000000e+00
    2.25000000e-01    0.00000000e+00
    2.35000000e-01    0.00000000e+00
    2.45000000e-01    0.00000000e+00
    2.55000000e-01    0.00000000e+00
    2.65000000e-01    0.00000000e+00
    2.75000000e-01    0.00000000e+00
    2.85000000e-01    0.00000000e+00
    2.95000000e-01    0.00000000e+00
    3.05000000e-01    0.00000000e+00
    3.15000000e-01    0.00000000e+00
    3.25000000e-01    0.00000000e+00
    3.35000000e-01    0.00000000e+00
    3.45000000e-01    0.00000000e+00
    3.55000000e-01    0.00000000e+00
    3.65000000e-01    0.00000000e+00
    3.75000000e-01    0.00000000e+00
    3.85000000e-01    0.00000000e+00
    3.95000000e-01    0.00000000e+00
    4.05000000e-01    0.00000000e+00
    4.15000000e-01    0.00000000e+00
    4.25000000e-01    0.00000000e+00
    4.35000000e-01    0.00000000e+00
    4.45000000e-01    0.00000000e+00
    4.55000000e-01    0.00000000e+00
    4.65000000e-01    0.00000000e+00
    4.75000000e-01    0.00000000e+00
    4.85000000e-01    0.00000000e+00
    4.95000000e-01    0.00000000e+00
    5.05000000e-01    0.00000000e+00
    5.15000000e-01    0.00000000e+00
    5.25000000e-01    0.00000000e+00
    5.35000000e-01    0.00000000e+00
    5.45000000e-01    0.00000000e+00
    5.55000000e-01    0.00000000e+00
    5.65000000e-01    0.00000000e+00
    5.75000000e-01    0.00000000e+00
    5.85000000e-01    0.00000000e+00
    5.95000000e-01    0.00000000e+00
    6.05000000e-01    0.00000000e+00
    6.15000000e-01    0.00000000e+00
    6.25000000e-01    0.00000000e+00
    6.35000000e-01    0.00000000e+00
    6.45000000e-01    0.00000000e+00
    6.55000000e-01    0.00000000e+00
    6.65000000e-01    0.00000000e+00
    6.75000000e-01    0.00000000e+00
    6.85000000e-01    0.00000000e+00
    6.95000000e-01    0.00000000e+00
    7.05000000e-01    0.00000000e+00
    7.15000000e-01    0.00000000e+00
    7.25000000e-01    0.00000000e+00
    7.35000000e-01    0.00000000e+00
    7.45000000e-01    0.00000000e+00
    7.55000000e-01    0.00000000e+00
    7.65000000e-01    0.00000000e+00
    7.75000000e-01    0.00000000e+00
    7.85000000e-01    0.00000000e+00
    7.95000000e-01    0.00000000e+00
    8.05000000e-01    0.00000000e+00
    8.15000000e-01    0.00000000e+00
    8.25000000e-01    0.00000000e+00
    8.35000000e-01    0.00000000e+00
    8.45000000e-01    0.00000000e+00
    8.55000000e-01    0.00000000e+00
    8.65000000e-01    0.00000000e+00
    8.75000000e-01    0.00000000e+00
    8.85000000e-01    7.24998051e-05
    8.95000000e-01    6.02554506e-04
    9.05000000e-01    2.32258294e-03
    9.15000000e-01    5.90066207e-03
    9.25000000e-01    1.44012450e-02
    9.35000000e-01    3.43602498e-02
    9.45000000e-01    6.39673431e-02
    9.55000000e-01    1.12661590e-01
    9.65000000e-01    1.83054402e-01
    9.75000000e-01    2.69963689e-01
    9.85000000e-01    3.81153179e-01
    9.95000000e-01    4.94551345e-01
    1.00500000e+00    6.10776124e-01
    1.01500000e+00    7.29292060e-01
    1.02500000e+00    8.37900738e-01
    1.03500000e+00    9.48663144e-01
    1.04500000e+00    1.01475374e+00
    1.05500000e+00    1.08157264e+00
    1.06500000e+00    1.12591446e+00
    1.07500000e+00    1.16854969e+00
    1.08500000e+00    1.18333377e+00
    1.09500000e+00    1.18651660e+00
    1.10500000e+00    1.18508919e+00
    1.11500000e+00    1.17132674e+00
    1.12500000e+00    1.15674252e+00
    1.13500000e+00    1.13402497e+00
    1.14500000e+00    1.11620905e+00
    1.15500000e+00    1.08800443e+00
    1.16500000e+00    1.08057734e+00
    1.17500000e+00    1.04918384e+00
    1.18500000e+00    1.03413894e+00
    1.19500000e+00    1.01700311e+00
    1.20500000e+00    1.00623551e+00
    1.21500000e+00    9.86047520e-01
    1.22500000e+00    9.69333459e-01
    1.23500000e+00    9.71513891e-01
    1.24500000e+00    9.46188666e-01
    1.25500000e+00    9.32287751e-01
    1.26500000e+00    9.20941949e-01
    1.27500000e+00    9.10202768e-01
    1.28500000e+00    8.90829865e-01
    1.29500000e+00    8.85251451e-01
    1.30500000e+00    8.79438662e-01
    1.31500000e+00    8.63503484e-01
    1.32500000e+00    8.54901332e-01
    1.33500000e+00    8.42667561e-01
    1.34500000e+00    8.31784680e-01
    1.35500000e+00    8.34104251e-01
    1.36500000e+00    8.22308717e-01
    1.37500000e+00    8.12373688e-01
    1.38500000e+00    8.10276231e-01
    1.39500000e+00    8.01370978e-01
    1.40500000e+00    7.92147243e-01
    1.41500000e+00    7.87399890e-01
    1.42500000e+00    7.80400293e-01
    1.43500000e+00    7.76248620e-01
    1.44500000e+00    7.75699281e-01
    1.45500000e+00    7.68251905e-01
    1.46500000e+00    7.62614950e-01
    1.47500000e+00    7.56302817e-01
    1.48500000e+00    7.58717146e-01
    1.49500000e+00    7.52564474e-01
    1.50500000e+00    7.55658321e-01
    1.51500000e+00    7.44552809e-01
    1.52500000e+00    7.44855491e-01
    1.53500000e+00    7.45496806e-01
    1.54500000e+00    7.48878115e-01
    1.55500000e+00    7.45300804e-01
    1.56500000e+00    7.46413567e-01
    1.57500000e+00    7.44633918e-01
    1.58500000e+00    7.43834153e-01
    1.59500000e+00    7.45629669e-01
    1.60500000e+00    7.43674661e-01
    1.61500000e+00    7.45988782e-01
    1.62500000e+00    7.48501598e-01
    1.63500000e+00    7.52819698e-01
    1.64500000e+00    7.52896346e-01
    1.65500000e+00    7.59892327e-01
    1.66500000e+00    7.58104439e-01
    1.67500000e+00    7.62467840e-01
    1.68500000e+00    7.64474580e-01
    1.69500000e+00    7.68565010e-01
    1.70500000e+00    7.81219063e-01
    1.71500000e+00    7.82579919e-01
    1.72500000e+00    7.86242188e-01
    1.73500000e+00    7.92880791e-01
    1.74500000e+00    7.98887107e-01
    1.75500000e+00    8.02788063e-01
    1.76500000e+00    8.06722739e-01
    1.77500000e+00    8.15366256e-01
    1.78500000e+00    8.21413515e-01
    1.79500000e+00    8.26579642e-01
    1.80500000e+00    8.35180267e-01
    1.81500000e+00    8.44886208e-01
    1.82500000e+00    8.54057063e-01
    1.83500000e+00    8.59470706e-01
    1.84500000e+00    8.65609577e-01
    1.85500000e+00    8.74462594e-01
    1.86500000e+00    8.90349528e-01
    1.87500000e+00    8.94453512e-01
    1.88500000e+00    9.03366648e-01
    1.89500000e+00    9.11046119e-01
    1.90500000e+00    9.22747551e-01
    1.91500000e+00    9.28325708e-01
    1.92500000e+00    9.39408249e-01
    1.93500000e+00    9.52313162e-01
    1.94500000e+00    9.56753132e-01
    1.95500000e+00    9.67530346e-01
    1.96500000e+00    9.80340707e-01
    1.97500000e+00    9.79573320e-01
    1.98500000e+00    9.93629746e-01
    1.99500000e+00    9.96876501e-01
    2.00500000e+00    9.99677267e-01
    2.01500000e+00    1.00376502e+00
    2.02500000e+00    1.00930903e+00
    2.03500000e+00    1.01588194e+00
    2.04500000e+00    1.00882239e+00
    2.05500000e+00    1.01265592e+00
    2.06500000e+00    1.01145431e+00
    2.07500000e+00    1.00974739e+00
    2.08500000e+00    1.00752371e+00
    2.09500000e+00    1.00485002e+00
    2.10500000e+00    1.00408458e+00
    2.11500000e+00    1.00083868e+00
    2.12500000e+00    9.93207996e-01
    2.13500000e+00    9.93810785e-01
    2.14500000e+00    9.94118525e-01
    2.15500000e+00    9.84491946e-01
    2.16500000e+00    9.88550649e-01
    2.17500000e+00    9.80513744e-01
    2.18500000e+00    9.74300887e-01
    2.19500000e+00    9.78036770e-01
    2.20500000e+00    9.76771407e-01
    2.21500000e+00    9.72560776e-01
    2.22500000e+00    9.70714642e-01
    2.23500000e+00    9.61985083e-01
    2.24500000e+00    9.62661543e-01
    2.25500000e+00    9.60809133e-01
    2.26500000e+00    9.59018248e-01
    2.27500000e+00    9.59898689e-01
    2.28500000e+00    9.60020100e-01
    2.29500000e+00    9.55984581e-01
    2.30500000e+00    9.54467699e-01
    2.31500000e+00    9.51913521e-01
    2.32500000e+00    9.50013914e-01
    2.33500000e+00    9.50434374e-01
    2.34500000e+00    9.51964500e-01
    2.35500000e+00    9.45678589e-01
    2.36500000e+00    9.46693178e-01
    2.37500000e+00    9.44093465e-01
    2.38500000e+00    9.45092777e-01
    2.39500000e+00    9.46542445e-01
    2.40500000e+00    9.42118553e-01
    2.41500000e+00    9.41201440e-01
    2.42500000e+00    9.41199201e-01
    2.43500000e+00    9.40212339e-01
    2.44500000e+00    9.41584805e-01
    2.45500000e+00    9.38560400e-01
    2.46500000e+00    9.44291842e-01
    2.47500000e+00    9.42933838e-01
    2.48500000e+00    9.37295762e-01
    2.49500000e+00    9.42700394e-01
    2.50500000e+00    9.38016763e-01
    2.51500000e+00    9.40842391e-01
    2.52500000e+00    9.43179771e-01
    2.53500000e+00    9.42398111e-01
    2.54500000e+00    9.43773808e-01
    2.55500000e+00    9.48161020e-01
    2.56500000e+00    9.44985588e-01
    2.57500000e+00    9.45350562e-01
    2.58500000e+00    9.45766594e-01
    2.59500000e+00    9.45115176e-01
    2.60500000e+00    9.49910050e-01
    2.61500000e+00    9.50850698e-01
    2.62500000e+00    9.50175478e-01
    2.63500000e+00    9.53482317e-01
    2.64500000e+00    9.53968656e-01
    2.65500000e+00    9.58617601e-01
    2.66500000e+00    9.49797948e-01
    2.67500000e+00    9.61041179e-01
    2.68500000e+00    9.63859827e-01
    2.69500000e+00    9.61426748e-01
    2.70500000e+00    9.61017101e-01
    2.71500000e+00    9.64277367e-01
    2.72500000e+00    9.71792215e-01
    2.73500000e+00    9.68107341e-01
    2.74500000e+00    9.67849022e-01
    2.75500000e+00    9.71234834e-01
    2.76500000e+00    9.72908692e-01
    2.77500000e+00    9.79831441e-01
    2.78500000e+00    9.76610908e-01
    2.79500000e+00    9.79357192e-01
    2.80500000e+00    9.78337194e-01
    2.81500000e+00    9.84265036e-01
    2.82500000e+00    9.85644653e-01
    2.83500000e+00    9.84228470e-01
    2.84500000e+00    9.85757855e-01
    2.85500000e+00    9.89920325e-01
    2.86500000e+00    9.89469496e-01
    2.87500000e+00    9.91323010e-01
    2.88500000e+00    9.93945780e-01
    2.89500000e+00    9.95387400e-01
    2.90500000e+00    9.95631665e-01
    2.91500000e+00    9.96129828e-01
    2.92500000e+00    9.96196373e-01
    2.93500000e+00    9.94492029e-01
    2.94500000e+00    9.97704785e-01
    2.95500000e+00    9.96660176e-01
    2.96500000e+00    9.99488911e-01
    2.97500000e+00    1.00122421e+00
    2.98500000e+00    9.95584984e-01
    2.99500000e+00    9.99108133e-01
    3.00500000e+00    9.99534558e-01
    3.01500000e+00    9.98218625e-01
    3.02500000e+00    1.00105901e+00
    3.03500000e+00    1.00000283e+00
    3.04500000e+00    9.96259551e-01
    3.05500000e+00    1.00102214e+00
    3.06500000e+00    9.98067153e-01
    3.07500000e+00    9.97627589e-01
    3.08500000e+00    9.94935316e-01
    3.09500000e+00    9.97423183e-01
    3.10500000e+00    9.98138574e-01
    3.11500000e+00    9.96269795e-01
    3.12500000e+00    9.97079220e-01
    3.13500000e+00    9.96540752e-01
    3.14500000e+00    9.92650578e-01
    3.15500000e+00    9.96818917e-01
    3.16500000e+00    9.94041593e-01
    3.17500000e+00    9.93008760e-01
    3.18500000e+00    9.94636578e-01
    3.19500000e+00    9.94553000e-01
    3.20500000e+00    9.92071275e-01
    3.21500000e+00    9.93784594e-01
    3.22500000e+00    9.91220897e-01
    3.23500000e+00    9.89524451e-01
    3.24500000e+00    9.90458952e-01
    3.25500000e+00    9.87882300e-01
    3.26500000e+00    9.90637333e-01
    3.27500000e+00    9.88808462e-01
    3.28500000e+00    9.90503793e-01
    3.29500000e+00    9.86951099e-01
    3.30500000e+00    9.91499195e-01
    3.31500000e+00    9.88215887e-01
    3.32500000e+00    9.91633748e-01
    3.33500000e+00    9.90211630e-01
    3.34500000e+00    9.86248733e-01
    3.35500000e+00    9.89304969e-01
    3.36500000e+00    9.91297018e-01
    3.37500000e+00    9.87081464e-01
    3.38500000e+00    9.90958893e-01
    3.39500000e+00    9.85445043e-01
    3.40500000e+00    9.87175968e-01
    3.41500000e+00    9.89490556e-01
    3.42500000e+00    9.88198579e-01
    3.43500000e+00    9.89968033e-01
    3.44500000e+00    9.89681201e-01
    3.45500000e+00    9.87678099e-01
    3.46500000e+00    9.87869025e-01
    3.47500000e+00    9.89541458e-01
    3.48500000e+00    9.88076304e-01
    3.49500000e+00    9.88782644e-01
    3.50500000e+00    9.89762983e-01
    3.51500000e+00    9.88942132e-01
    3.52500000e+00    9.90008888e-01
    3.53500000e+00    9.89196036e-01
    3.54500000e+00    9.91449174e-01
    3.55500000e+00    9.93086223e-01
    3.56500000e+00    9.91767285e-01
    3.57500000e+00    9.90716344e-01
    3.58500000e+00    9.93695534e-01
    3.59500000e+00    9.90018173e-01
    3.60500000e+00    9.93514528e-01
    3.61500000e+00    9.91968792e-01
    3.62500000e+00    9.93815007e-01
    3.63500000e+00    9.95623771e-01
    3.64500000e+00    9.94367499e-01
