  2.4786708e+02  3.5439674e+02  6.0226382e+02
  2.4941095e+02  3.7152674e+02  6.2093769e+02
  2.4337581e+02  3.2081813e+02  5.6419394e+02
  2.3010189e+02  3.3981199e+02  5.6991387e+02
  2.5637186e+02  3.4345110e+02  5.9982296e+02
  2.5093184e+02  3.5187328e+02  6.0280512e+02
  2.2644447e+02  3.5406476e+02  5.8050923e+02
  2.5671301e+02  3.1210985e+02  5.6882285e+02
  2.5384353e+02  3.7237495e+02  6.2621848e+02
  2.1863225e+02  3.2331081e+02  5.4194305e+02
  2.4181457e+02  3.4632386e+02  5.8813843e+02
  2.3256549e+02  3.8803182e+02  6.2059731e+02
  2.1567264e+02  3.5553619e+02  5.7120883e+02
  2.2742085e+02  3.3186668e+02  5.5928753e+02
  2.1382732e+02  3.7143170e+02  5.8525903e+02
  2.3916711e+02  3.2912927e+02  5.6829638e+02
  2.4761331e+02  3.6138737e+02  6.0900068e+02
  2.3697200e+02  3.5007780e+02  5.8704980e+02
  2.3285732e+02  3.5017498e+02  5.8303230e+02
  2.6408371e+02  3.4773730e+02  6.1182101e+02
  2.5509431e+02  3.5617336e+02  6.1126768e+02
  2.3494465e+02  3.4699584e+02  5.8194049e+02
  2.3538858e+02  3.4636320e+02  5.8175178e+02
  2.2361280e+02  3.6491920e+02  5.8853200e+02
  2.5306535e+02  3.4605539e+02  5.9912074e+02
  2.4325295e+02  3.4684160e+02  5.9009455e+02
  2.3562646e+02  3.2757024e+02  5.6319669e+02
  2.3876576e+02  3.5521824e+02  5.9398401e+02
  2.4271103e+02  3.7479875e+02  6.1750978e+02
  2.2002175e+02  3.5062790e+02  5.7064965e+02
  2.1283693e+02  3.6864252e+02  5.8147945e+02
  2.4632220e+02  3.4455251e+02  5.9087470e+02
  2.2727071e+02  3.1951266e+02  5.4678337e+02
  2.3213799e+02  3.5606844e+02  5.8820644e+02
  2.2495472e+02  3.7239283e+02  5.9734755e+02
  2.2433138e+02  3.6436971e+02  5.8870109e+02
  2.3301333e+02  3.3720622e+02  5.7021955e+02
  2.2695608e+02  3.8086788e+02  6.0782396e+02
  2.2144258e+02  3.7673828e+02  5.9818086e+02
  2.4601926e+02  3.7282835e+02  6.1884760e+02
  2.0722724e+02  3.6953057e+02  5.7675781e+02
  2.2506587e+02  3.4816670e+02  5.7323257e+02
  2.5445878e+02  4.0079892e+02  6.5525770e+02
  2.3577320e+02  3.3033525e+02  5.6610844e+02
  2.3189421e+02  3.1926183e+02  5.5115604e+02
  2.3129273e+02  3.2453429e+02  5.5582702e+02
  2.2740423e+02  3.3978606e+02  5.6719029e+02
  2.2321705e+02  3.5398595e+02  5.7720301e+02
  2.1958098e+02  3.3388996e+02  5.5347094e+02
  2.3172936e+02  3.2757933e+02  5.5930869e+02
