  2.3672869e+02  3.1994958e+02  5.5667828e+02
  2.3475367e+02  3.2180846e+02  5.5656213e+02
  2.1520854e+02  3.4352748e+02  5.5873602e+02
  2.4446073e+02  3.4322318e+02  5.8768391e+02
  2.3687674e+02  3.1852268e+02  5.5539942e+02
  2.3291444e+02  3.4361606e+02  5.7653050e+02
  2.4088353e+02  3.2747854e+02  5.6836207e+02
  2.5139178e+02  3.4698283e+02  5.9837460e+02
  2.2736222e+02  3.5329657e+02  5.8065879e+02
  2.6583363e+02  3.7585272e+02  6.4168635e+02
  2.7550586e+02  3.4272997e+02  6.1823583e+02
  2.5406291e+02  3.6358966e+02  6.1765257e+02
  2.2618212e+02  3.3785450e+02  5.6403662e+02
  2.2434788e+02  3.6482262e+02  5.8917051e+02
  2.3207447e+02  3.5465497e+02  5.8672944e+02
  2.4963384e+02  3.5330930e+02  6.0294313e+02
  2.5512429e+02  3.3476895e+02  5.8989324e+02
  2.2107343e+02  3.5892843e+02  5.8000186e+02
  2.3555886e+02  3.5039180e+02  5.8595066e+02
  2.3351070e+02  3.5242837e+02  5.8593907e+02
  2.2383583e+02  3.4403277e+02  5.6786861e+02
  2.4081416e+02  3.4062354e+02  5.8143770e+02
  2.2478291e+02  3.3428251e+02  5.5906543e+02
  2.0878828e+02  3.2707899e+02  5.3586727e+02
  2.1313955e+02  3.6808951e+02  5.8122906e+02
  2.3894853e+02  3.0402047e+02  5.4296901e+02
  2.3978420e+02  3.3939690e+02  5.7918110e+02
  2.4260106e+02  3.4723131e+02  5.8983236e+02
  2.3072320e+02  3.4115490e+02  5.7187810e+02
  2.2408646e+02  3.7653785e+02  6.0062432e+02
  2.0981005e+02  3.6148744e+02  5.7129749e+02
  2.0908814e+02  3.3640826e+02  5.4549640e+02
  2.2267800e+02  3.4959570e+02  5.7227370e+02
  2.3597552e+02  3.3482003e+02  5.7079554e+02
  2.5043386e+02  3.4600749e+02  5.9644134e+02
  2.1717454e+02  3.5892637e+02  5.7610090e+02
  2.2206927e+02  3.3478564e+02  5.5685490e+02
  2.0680859e+02  3.8353092e+02  5.9033951e+02
  2.3915612e+02  3.3894804e+02  5.7810416e+02
  2.3346885e+02  3.3233055e+02  5.6579940e+02
  2.5506335e+02  3.6179482e+02  6.1685818e+02
  2.2573413e+02  3.6303218e+02  5.8876631e+02
  2.1700897e+02  3.4892006e+02  5.6592904e+02
  2.2828000e+02  3.4425713e+02  5.7253713e+02
  2.4193760e+02  3.3548336e+02  5.7742097e+02
  2.4030354e+02  3.3790510e+02  5.7820864e+02
  2.2259669e+02  3.3611549e+02  5.5871218e+02
  2.0740599e+02  3.6334355e+02  5.7074954e+02
  2.5877729e+02  3.6584131e+02  6.2461861e+02
  2.4400653e+02  3.6511161e+02  6.0911813e+02
  2.1825332e+02  3.8405573e+02  6.0230906e+02
  2.2382379e+02  3.4770486e+02  5.7152865e+02
  2.4674296e+02  3.3478698e+02  5.8152993e+02
  2.4145620e+02  3.3644325e+02  5.7789945e+02
  2.3432331e+02  3.3053565e+02  5.6485896e+02
  2.4242427e+02  3.5828197e+02  6.0070624e+02
  2.3640378e+02  3.3185589e+02  5.6825967e+02
  2.3883275e+02  3.4907456e+02  5.8790731e+02
  2.5751894e+02  3.6991818e+02  6.2743712e+02
  2.3047404e+02  3.5215093e+02  5.8262497e+02
  2.3924913e+02  3.5551202e+02  5.9476115e+02
  2.1971511e+02  3.5276463e+02  5.7247974e+02
  2.2863151e+02  3.7013757e+02  5.9876908e+02
  2.3868043e+02  3.5148678e+02  5.9016721e+02
  2.6258485e+02  3.2654391e+02  5.8912875e+02
  2.2193003e+02  4.0307423e+02  6.2500426e+02
  2.3269790e+02  3.5897956e+02  5.9167746e+02
  2.2198810e+02  3.3545104e+02  5.5743914e+02
  2.5307996e+02  3.3540619e+02  5.8848615e+02
  2.0215265e+02  3.3452746e+02  5.3668011e+02
  2.2720098e+02  3.4655626e+02  5.7375724e+02
  2.2405256e+02  3.2203225e+02  5.4608482e+02
  2.2238420e+02  3.1751002e+02  5.3989422e+02
  2.2991661e+02  3.5114553e+02  5.8106215e+02
  2.2359297e+02  3.4261039e+02  5.6620336e+02
  2.3897281e+02  3.5013820e+02  5.8911101e+02
  2.3606582e+02  3.3871197e+02  5.7477779e+02
  2.1558533e+02  3.3098639e+02  5.4657173e+02
  2.2851621e+02  3.2517398e+02  5.5369020e+02
  2.6034875e+02  3.6536224e+02  6.2571099e+02
  2.5011420e+02  3.5443418e+02  6.0454838e+02
  2.3769378e+02  3.5772061e+02  5.9541438e+02
  2.2573611e+02  3.6063127e+02  5.8636738e+02
  2.2940610e+02  3.5669337e+02  5.8609947e+02
  2.2822705e+02  3.2922123e+02  5.5744829e+02
  2.3468120e+02  3.4403996e+02  5.7872116e+02
  2.1344970e+02  3.6527649e+02  5.7872619e+02
  2.3434244e+02  3.4514131e+02  5.7948376e+02
  2.3771513e+02  3.2032897e+02  5.5804410e+02
  2.5526104e+02  3.7322470e+02  6.2848574e+02
  2.6998807e+02  3.6701822e+02  6.3700628e+02
  2.2491754e+02  3.3242569e+02  5.5734323e+02
  2.3159305e+02  3.2601154e+02  5.5760459e+02
  2.3850491e+02  3.6459811e+02  6.0310302e+02
  2.3027753e+02  3.5126834e+02  5.8154587e+02
  2.2806350e+02  3.3848334e+02  5.6654684e+02
  2.2018178e+02  3.7083021e+02  5.9101199e+02
  2.2095166e+02  3.5314186e+02  5.7409352e+02
  2.4005634e+02  3.3037310e+02  5.7042945e+02
  2.3683491e+02  3.3229864e+02  5.6913355e+02
  2.3317327e+02  3.4995549e+02  5.8312875e+02
  2.4649610e+02  3.8144880e+02  6.2794490e+02
  2.2826598e+02  3.6722643e+02  5.9549241e+02
  2.2306765e+02  3.5554878e+02  5.7861644e+02
  2.3010294e+02  3.5148519e+02  5.8158813e+02
  2.3295466e+02  3.4924732e+02  5.8220198e+02
  2.3209292e+02  3.5617657e+02  5.8826949e+02
  2.3923085e+02  3.3324686e+02  5.7247772e+02
  2.2648514e+02  3.6197327e+02  5.8845841e+02
  2.3368931e+02  3.2715090e+02  5.6084021e+02
  2.2001806e+02  3.8792080e+02  6.0793886e+02
  2.2273408e+02  3.3779233e+02  5.6052640e+02
  2.3995260e+02  3.5037186e+02  5.9032447e+02
  2.5092789e+02  3.3899088e+02  5.8991877e+02
  2.3687454e+02  3.5058396e+02  5.8745850e+02
  2.0347286e+02  3.4133934e+02  5.4481220e+02
  2.3364364e+02  3.3193413e+02  5.6557777e+02
  2.2613502e+02  3.3511278e+02  5.6124780e+02
  2.2429493e+02  3.5985637e+02  5.8415130e+02
  2.2546162e+02  3.7927654e+02  6.0473817e+02
  2.3880284e+02  3.4610089e+02  5.8490373e+02
  2.4073591e+02  3.4576400e+02  5.8649990e+02
  2.2690965e+02  3.6242790e+02  5.8933755e+02
  2.5504473e+02  3.2638299e+02  5.8142772e+02
  2.4426804e+02  3.6645073e+02  6.1071877e+02
  1.8705905e+02  3.2055468e+02  5.0761373e+02
  2.3269543e+02  3.4739184e+02  5.8008728e+02
  1.9712931e+02  3.6702359e+02  5.6415290e+02
  2.5205523e+02  3.6034367e+02  6.1239890e+02
  2.3765735e+02  3.6483604e+02  6.0249340e+02
  2.1259297e+02  3.5670380e+02  5.6929677e+02
  2.6424000e+02  3.5466633e+02  6.1890633e+02
  2.4222452e+02  3.7059111e+02  6.1281563e+02
  2.4466341e+02  3.4935577e+02  5.9401918e+02
  2.2584087e+02  3.7245820e+02  5.9829907e+02
  2.0304194e+02  3.5020487e+02  5.5324681e+02
  2.3623407e+02  3.1980034e+02  5.5603441e+02
  2.4070724e+02  3.2708844e+02  5.6779568e+02
  2.2339882e+02  3.6241703e+02  5.8581585e+02
  2.5311347e+02  3.4879846e+02  6.0191193e+02
  2.2827589e+02  3.2782401e+02  5.5609989e+02
  2.3525715e+02  3.7872614e+02  6.1398329e+02
