  5.0574932e+03  9.3308729e+03  1.4388366e+04
  4.8950275e+03  9.1029311e+03  1.3997959e+04
  4.8785188e+03  9.1029311e+03  1.3981450e+04
  4.9152651e+03  9.0101297e+03  1.3925395e+04
  4.9254388e+03  9.0101297e+03  1.3935569e+04
  4.9222410e+03  9.0101297e+03  1.3932371e+04
  4.9299416e+03  9.0101297e+03  1.3940071e+04
  4.8916966e+03  9.0176904e+03  1.3909387e+04
  4.8955521e+03  9.0176904e+03  1.3913242e+04
  4.8991358e+03  9.0176904e+03  1.3916826e+04
  4.8808994e+03  9.0141686e+03  1.3895068e+04
  5.0248006e+03  9.1423380e+03  1.4167139e+04
  5.0192643e+03  9.1423380e+03  1.4161602e+04
  4.9552493e+03  9.0813534e+03  1.4036603e+04
  4.9356893e+03  9.0813534e+03  1.4017043e+04
  4.9862230e+03  9.1983342e+03  1.4184557e+04
  5.0288647e+03  9.1878581e+03  1.4216723e+04
